narration_id,url,content
campaign_guides.lure_of_the_valley.1_missions.1_42_lure.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_42-lure#142b,"Nobody knows for sure where Umbra nests, so you’ve decided to bait her out. A prey animal sits alone in a clearing as you hide in the brush off to the side.
Surprisingly quickly, a dark shadow flashes across your hiding place.
With a rush of air, a blur streaks down from the sky. Now is your chance! You can try to understand and perhaps even befriend her, as Nal would want, or you can kill her and ensure the Valley's safety, as Kordo would want."
campaign_guides.lure_of_the_valley.1_missions.1_42_lure.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_42-lure#142c,"Luring out Ol’ Bloody Clicker isn’t simple. You know that he's nearby, but with kilometers of tunnels beneath the surface of the Valley, you’re not sure where he could be lurking, and the last thing you want to do is to climb into one of those tunnels to find him.
You lead the prey animals to a small clearing where they paw the ground nervously, then go still. Suddenly, you feel a rumbling in the earth. The ground under the prey animals sags and then suddenly gives way into a huge pit.
You see a massive segmented body with hundreds of spindly legs writhing in the dirt and debris. A head with narrow insectoid eyes and wide mandibles grabs hold of one of the prey animals. Now is your chance! You can try to understand and perhaps even befriend the spindlescuttler, as Nal would want, or you can try to kill him and ensure the Valley's safety, as Kordo would want."
campaign_guides.lure_of_the_valley.1_missions.1_42_lure.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_42-lure#142d,"As you face down your quarry, you think back to Nal's words. Everything in the ecosystem has its place, even these massive predators. You take a deep, controlled breath, and look the predator in the eyes to see a flicker, just for a moment, of understanding."
campaign_guides.lure_of_the_valley.1_missions.1_43_confront.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_43-confront#143a,"Bloody, wary, but uncowed, you carefully approach the angry bearded lynx. Quiet hisses at you, baring her fangs, but doesn’t flinch or snap at you as you reach your hand to her nose. She sniffs, cautiously, and then to your surprise and amazement, she leans forward and gives you an affectionate head rub that sends you tumbling over on your backside.
Quiet starts to purr quietly, and you feel a warmth steal through your soul at the sound, as if you have some sort of deeper connection with her. You’re not sure how you know, but you’re convinced she won’t come after anyone in the nearby villages now. She seems a lot more interested in you, so she might keep a wary eye on you from afar, and perhaps help you when you need aid."
campaign_guides.lure_of_the_valley.1_missions.1_43_confront.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_43-confront#143b,"Bruised, buffeted, but undaunted, you slowly approach the head of the massive bird. Umbra's eyes watch carefully as you reach under her chin and scratch the ruffled feathers there. The raptor doesn’t move at first, but after a long moment, she stretches out her huge wings and envelops you in them.
In the warm darkness beneath her wings, you know you should be afraid but you actually feel safe and comforted. You’re not sure how you know, but you’re convinced Umbra won’t come after anyone in the nearby villages now. She seems almost protective and nurturing of you, so she might keep a concerned eye on you from afar, and perhaps help you when you need aid."
campaign_guides.lure_of_the_valley.1_missions.1_43_confront.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_43-confront#143c,"Your feet sink into the loose earth, and your hair stands on end as you slowly approach the coiling form of the towering spindlescuttler. You see yourself reflected in Ol’ Bloody Clicker’s multifaceted eyes as his head angles down to look at you, and you try not to flinch as his long, feathery feelers run delicately across your face and body.
After a long moment, Ol’ Bloody Clicker retreats to the mouth of his tunnel and there watches you with a singular focus. You’re not sure how you know, but you’re convinced Ol’ Bloody Clicker won’t come after anyone in the nearby villages now. He seems to respect that this is your territory, so he leaves to hunt elsewhere."
campaign_guides.lure_of_the_valley.1_missions.1_44_confront.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_44-confront#144a,"You stand over Quiet’s lifeless body. A beautiful being, even in death. You know that many in the Valley will sleep better when they hear 17 the news, but their joy will be tempered. A being of great power has departed, and all will mourn her passing."
campaign_guides.lure_of_the_valley.1_missions.1_44_confront.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_44-confront#144b,"You watch the huge raptor as it drops lower and lower in the sky, before crashing into the grass of a clearing. You know that many in the Valley will sleep better when they hear the news, but their joy will be tempered. A being of great power has departed, and all will mourn its passing."
campaign_guides.lure_of_the_valley.1_missions.1_44_confront.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_44-confront#144c,"You stand over the lifeless form of Ol' Bloody Clicker. Where he once seemed alien and threatening, he now appears strangely beautiful. You know that many in the Valley will sleep better when they hear the news, but their joy will be tempered. A being of great power has departed, and all will mourn its passing."
campaign_guides.lure_of_the_valley.1_missions.1_45_search.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_45-search#145a,"0-1:
 The signs of Lunn’s passage lead you to an overlook. From there you notice a light blinking below. You descend the slope and find Lunn resting against a tree, signaling to you with sunlight reflected off of a small mirror. On his other arm is a crude sling. “Thank the Valley!” he says. “Am I glad to see you!”
2+:
 Almost by accident you find Lunn curled up at the base of a tree. His arm is in a crude sling and he’s covered with days of dirt and grime. A rich odor rises from him, certain to attract predators."
campaign_guides.lure_of_the_valley.1_missions.1_45_search.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_45-search#145a,"After you give Lunn some first aid, a little color returns to his face. “I feel a bit foolish,” he admits. “I’ve been tracking a biomeld—not like any I’ve seen before. Few days ago, I spotted it through the trees. Big one. Looked dangerous, so I went after it. Running so fast that I tripped and fell down this slope!”"
campaign_guides.lure_of_the_valley.1_missions.1_45_search.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_45-search#145b,"0-1:
 You have left the trail when you hear a shout. You spread out and soon find Vira sitting under a tree next to a makeshift shelter. “Hello,” she waves. “I’m glad you stopped by, my leg’s a bit busted up.”
2+:
 You have left the trail when you pause. You’re sure you heard a hoarse moan. You carefully search the area, and after a long few minutes, you find Vira huddled under a tree, shivering. “Glad…you stopped by,” she rasps. “My … leg … hurts pretty … bad. Plus … been hearing … noises … in the brush ... ” You scan the area and see a shadow moving in the bushes nearby."
campaign_guides.lure_of_the_valley.1_missions.1_45_search.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_45-search#145b,"As you work to treat Vira’s wound and get her ready to move, she points to a nearby creek. “All that rain lately’s been messing with the currents. Boat got flipped, tossed me right onto a rock.”"
campaign_guides.lure_of_the_valley.1_missions.1_45_search.narration_5,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_45-search#145c,"0-1:
 You carefully search among the boulders. As you look into one crevice, you hear a low “Hey,” from behind you. Sighing, you turn to see Kasende sitting in a small alcove. Her arm is roughly bandaged, but she still holds her whispercrack darter carefully with her good hand.
2+:
 You carefully search among the boulders, when you see bloodstains on the rocks. You find Kasende curled up in a ball, her arm bloody and face pale. You touch her, and one of her eyes cracks open. “Not often someone…gets the drop on me … ” she gasps. “ ... just glad it’s you, and not … that … ” You hear movement in the rocks nearby."
campaign_guides.lure_of_the_valley.1_missions.1_45_search.narration_6,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_45-search#145c,"Kasende’s wounds are deep and bloody. As you treat her, you ask what happened.
“Hydraworms,” she grunts as you tighten a bandage. “I was culling them, and one took a bite out of me.”"
campaign_guides.lure_of_the_valley.1_missions.1_46_rescue.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_46-rescue#146a,"Lunn has been moaning with every step you’ve taken for the last few hours, and you’re getting worried. But your worry turns to relief as you see the Ranger Station in the distance. Only a short time later, you’re tending to his injuries, the analgesic balm relieving his agony.
“Thank you so much,” he says. “When I get back to the Northern Outpost, I can offer you almost anything you could ever want in trade.”"
campaign_guides.lure_of_the_valley.1_missions.1_46_rescue.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_46-rescue#146b,"Over the last few kilometers, you’ve been worried that Vira’s condition has been worsening. But finally you see the station in the distance. Ten minutes later, you’re inside, and Vira is sitting down with a cup of hot broth while her leg is tended to.
“Thank you,” she says. “I’m lucky you came along when you did.” She clasps your hands, then gives you a serious look. “You ever need to go anywhere in the Valley, you just ask. Understand?”"
campaign_guides.lure_of_the_valley.1_missions.1_46_rescue.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_46-rescue#146c,"When you finally see the station, you sigh with relief. Kasende doesn’t say anything, but once inside, she relaxes as you bundle her up and get her some pain balm and pemmican bars.
When you get ready to leave, Kasende grabs your arm. “You saved my life,” she says, staring at you intently. “Thank you for that.”
You smile and clap her shoulder, and looking into Kasende's eyes, you see gratitude shining back."
campaign_guides.lure_of_the_valley.1_missions.1_47.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_47,"It was late when you found them, and you were forced to stop for the night. Now that it’s light out, their injuries are looking even worse. No other Rangers have shown up, and you grimly realize that you need to get them to a station today if they're going to have a chance."
campaign_guides.lure_of_the_valley.1_missions.1_48_rescue.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_48-rescue#148a,"Lunn’s eyes roll back in his head, and he collapses on the ground. The pain finally overwhelmed him and sent him into merciful unconsciousness. You’re a bit relieved he’s not suffering at the moment, but with a sinking heart, you realize now you’ll have to carry him."
campaign_guides.lure_of_the_valley.1_missions.1_48_rescue.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_48-rescue#148b,"Vira gasps and collapses, unconscious. You scramble over her, and find her wounds are worse than you feared. You’re not sure you can wake her up, but you are sure she’s not moving on her own anymore.
Vira’s a big person, but you’re not going to let her die out here. You swing her over your shoulder and stagger on, heading for the nearest Ranger station."
campaign_guides.lure_of_the_valley.1_missions.1_48_rescue.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_48-rescue#148c,"Kasende stopped talking a while ago. Now, when you look at her, you realize she’s fallen into a deep trance. You try to wake her up, and she doesn’t stir.
Between her pale skin and the whiff of putrefaction around her wound, you can tell she is close to death. But you’re not ready to give up. You drop your pack, lift Kasende onto your back, and start moving toward the nearest Ranger station."
campaign_guides.lure_of_the_valley.1_missions.1_49.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_49,"As you explore more, it's becoming clear that the Estian’s arcology spreads far beyond Spire. It’s not just tunnels and passages running throughout the Valley, but living quarters and vast underground halls. The arcology is massive, and it makes you consider just what the Estians were capable of."
campaign_guides.lure_of_the_valley.1_missions.1_49.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_49,"You had always assumed that the Estians died off when the great megadam to the north ruptured and flooded the Valley. But the more you explore, the more you believe that wasn’t the case. The Estians vanished long before the dam shattered, and you can’t find any reason why."
campaign_guides.lure_of_the_valley.1_missions.1_49.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/missions/1_49,"Based on the evidence you’ve found, you’ve determined the Estians were not just skilled architects and builders but brilliant scientists as well. Many of the structures on the surface seemed to be research stations and observation posts. You keep noticing references to the Verdessa in regards to some major project. Whatever the Estians were up to, it seems to involve the Verdessa. This is worth bringing to Silaro, so you’d better find him again."
campaign_guides.lure_of_the_valley.2_lone_tree_station.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/lone_tree_station,"Visible for miles around, Lone Tree is a single enormous giga-redwood rising out of the thick grass of a high prairie. From far away, the tree is all you can see, but as you come closer, you can see the rest of the station: the large box-garden plots hanging from the branches, the airship Swift moored to its dock in the tree’s crown, the doors and windows carved into the trunk and peeking out from among the roots. Lone Tree Station has been the base of operations for the Rangers ever since the people came to the Valley. And ever since you became a Ranger, it’s been your home."
campaign_guides.lure_of_the_valley.3_white_sky.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/white_sky,"From your vantage point you can see much of the southern shore of White Sky Lake, from the froth of rapids at the head of the Silverfin River to the mix of rocky promontories and pebble-strewn beaches that slowly curve around toward the opposite shore. There you see the village of White Sky and the tiny forms of villagers going about their business on the platforms and docks."
campaign_guides.lure_of_the_valley.3_white_sky.3_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/white_sky/3_1,"The paths around White Sky are a mess. Broken branches and fallen trees litter the ground, and long sections of them have been washed away. The village itself was mostly unharmed. A few boats were displaced or lost, and the utility buildings near the shoreline took a beating, but thankfully that’s about it. Everywhere you go, you see villagers hard at work, cleaning up around the lake. If you can spare the time, they would appreciate your help."
campaign_guides.lure_of_the_valley.3_white_sky.3_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/white_sky/3_2,"As you approach White Sky, you can smell the tantalizing aroma of seasoned fish cooking over an open flame. When the moon is in waning gibbous, the people of White Sky invite their neighbors to join them in a celebration of the lake and the bounty it provides. The platforms are alive with people. You can’t take two steps without someone offering you delicious food. Music and laughter fill the air."
campaign_guides.lure_of_the_valley.4_northern_outpost.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost,"The hike through the dark and gloomy woods has taken you hours, but you finally reach the Northern Outpost."
campaign_guides.lure_of_the_valley.4_northern_outpost.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost#read-one,You can see the evidence of your previous work. The forest no longer encroaches on the building and you can get a clear picture of the surroundings.
campaign_guides.lure_of_the_valley.4_northern_outpost.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost#read-one,"However, Lunn’s clutter has already begun to build back up. You could help him tidy up, but you imagine the rewards wouldn’t be as great this time around."
campaign_guides.lure_of_the_valley.4_northern_outpost.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost#read-one,"Scraps of wood, cloth, leather, and paneling lie scattered about the exterior. After long years of neglect, the forest around seems to press in on the outpost from all sides."
campaign_guides.lure_of_the_valley.4_northern_outpost.narration_5,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost#read-one,"You find a note tacked to the door. It reads: ""I went to go investigate a strange presence in the forest. Be back by the full moon. If I’m not, I’m probably in trouble! - Lunn.""
You step inside, but it’s deserted. The note said Lunn should have been back days ago. Sounds like he probably needs help."
campaign_guides.lure_of_the_valley.4_northern_outpost.4_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost/4_1#read-one,"After a few hours of tidying, scrubbing, and general fixing, the outpost is back in some semblance of working order … for now. You breathe a sigh of relief at a job well done."
campaign_guides.lure_of_the_valley.4_northern_outpost.4_1.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/northern_outpost/4_1#read-one,It takes hours of hacking back overgrowth and scrubbing the floor to get the outpost back in working order. You breathe a sigh of relief at a job well done. Future visitors to this outpost will have a much easier time reaching the structure now.
campaign_guides.lure_of_the_valley.5_spire.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/spire,"Rising out of an island in the middle of the Silverfin, the first thing you spot is the landmark that gives the town its name. A massive gray spire at the center of the island towers over the cottages, workshops, and trade halls that make up the rest of the town. As impressive as it is, you know that it is but a protrusion of the ancient arcology that extends deep into the roots of the Valley."
campaign_guides.lure_of_the_valley.6_branch.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/branch,"The town of Branch spreads out among the trunks and branches of the giant cedar trees and tough, wrinkled dolewoods. The whole village is a maze of platforms and narrow walkways, all created from tree branches encouraged to grow together into dense mats punctuated by spherical homes."
campaign_guides.lure_of_the_valley.7_the_fractured_wall.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/fractured_wall,"The Fractured Wall is all that remains of a dam that once held back the waters of a wide and deep lake. Long ago, the dam failed, unleashing a terrible flood that tore through the Valley, depositing the ruin of its passage on the alluvial plain north of Tumbledown. Many believe this flood is responsible for the destruction of the Estian civilization."
campaign_guides.lure_of_the_valley.8_meadow.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/meadow,"The grasses in this part of the Valley rise so tall that you don’t realize you’ve reached Meadow until the path suddenly opens, revealing several humble cottages centered around the stump of a fallen dolewood. A herd of ironwool sheep tend to the grass.
A shepherd stands nearby, casually watching the sheep. He waves.
“If you’re here for the festival, you’re early,” he says. “Pretty soon, this place will be full of people from all over the Valley—and sometimes beyond! There’s food, drink, music, and dancing! If there’s one thing we know how to do in Meadow, it’s how to throw a party.”
An ironwool sheep pauses to give you a look, then quietly goes back to its grazing."
campaign_guides.lure_of_the_valley.8_meadow.8_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/meadow/8_1,"The grasses in this part of the Valley rise so tall that you don’t realize you’ve reached Meadow until the path suddenly opens, revealing several humble cottages centered around the stump of a fallen dolewood. A herd of ironwool sheep tend to the grass."
campaign_guides.lure_of_the_valley.8_meadow.8_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/meadow/8_2,"The grasses in this part of the Valley rise so tall that you don’t realize you’ve reached Meadow until the path suddenly opens, revealing several humble cottages centered around the stump of a fallen dolewood.
The normally sleepy clearing is full of excited, chattering people. Lively music fills the air. Children run between the legs of the milling adults, playing tag. A set of tables have been dragged out into the center of the field and are already groaning under the weight of dishes of fragrant food. Beyond that, you hear uproarious cheering coming from a swirling circle of dancing villagers, spinning from partner to partner in an exuberant display."
campaign_guides.lure_of_the_valley.9_marsh_of_rebirth.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/marsh_of_rebirth,"The Marsh of Rebirth is the very heart of the swamp—a swirling morass of sluggish currents and thick waters stained with tannins. The heavy, humid stench of rot fills your nostrils, but despite the smell, the oxygen-rich air leaves you feeling invigorated. The Marsh of Rebirth is a place of decay and death but also of newborn life."
campaign_guides.lure_of_the_valley.9_marsh_of_rebirth.9_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/marsh_of_rebirth/9_1,"For the last hour, the ground under your feet has been growing soggier. The rich scent of loam and decay fills your nose. Finally, you walk under a corridor of arching boughs draped with hanging moss and find yourself standing on a narrow spit of dry land leading into a morass of black water, vines, and cypress trees. You’ve found a path that leads to the Marsh of Rebirth."
campaign_guides.lure_of_the_valley.9_marsh_of_rebirth.9_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/marsh_of_rebirth/9_2,"You carefully pick through the vine-covered ruins. The ancient carboncomposite walls are hidden by muck and moss, worn down by water and weather.
You brush aside a layer of grime and find a map carved into the wall. It shows this building as well as a large cluster of buildings deeper in the swamp. If there are any artifacts worth salvaging, you’ll probably find them in the Marsh of Rebirth.
You step out of the ruins and get your bearings."
campaign_guides.lure_of_the_valley.9_marsh_of_rebirth.9_3.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/marsh_of_rebirth/9_3,"The bunker is so covered in mud and reeds that it looks like just another hillock rising out of the swamp, but you spot a corner of dull carbon composite peeking through the grass. You find a hatch, pry it open, and cautiously climb into the black, cavernous interior.
Once inside, you see a series of rooms. Most are empty and overgrown, but in one room you find what appears to be a small dish of liquid metal with Estian script along the rim. You apply a universal power cell to the recharge port, and with some fiddling, you activate the device. Ripples flash across the surface, and suddenly the metal reforms into a topographical map of the swamp, replicated in stunning detail."
campaign_guides.lure_of_the_valley.10_tumbledown.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/tumbledown,"As you near the terminus of the Valley, the Silverfin rushes and churns between massive boulders on its way to the falls. Ahead of you, there is a constant, booming roar. Just beyond, the Silverfin rushes over the lip of the cliff and plummets hundreds of meters to the Verdessa far below."
campaign_guides.lure_of_the_valley.11_atrox_mountain.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/atrox_mountain,"During your training, Calypsa would jokingly threaten to send you on a patrol of Atrox Mountain whenever she needed to provide you with some extra encouragement. Now, struggling up the side of the mountain, you can see why. The paths around Atrox Mountain are a maze of narrow trails weaving between rockfalls and slopes of unstable scree, and you know that lurking along the trail there may be an atrox waiting to pounce."
campaign_guides.lure_of_the_valley.12_golden_shore.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/golden_shore,"Wherever sunlight kisses the shoreline, you can see how the Golden Shore earned its name: countless flecks of gold glitter beneath the water, sparkling through the light reflected off the surface. A wind comes in off the water, causing the grass to rustle with a soft hiss."
campaign_guides.lure_of_the_valley.12_golden_shore.12_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/golden_shore/12_1,"Ar Tel nods approvingly. “Look! That little tucked away spot under those trees. It definitely feels better, don’t you think? Nothing spooking the fish around here. I can tell!”
Ar Tel pulls one of several collapsible fishing poles out of a long conical tube. “Here. Never let it be said that I don’t pay my debts. Besides, how many vaulting rods does one person need?”"
campaign_guides.lure_of_the_valley.12_golden_shore.12_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/golden_shore/12_2,"Nothing about the Golden Shore shines today. The evidence of the recent flood dominates the landscape. As far as you can see, waves and rushing floodwaters have left the lake shore caked in stinking brown mud and covered in jumbled piles of fallen trees and driftwood."
campaign_guides.lure_of_the_valley.13_mount_nim.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/mount_nim,"Climbing the spurs of Mount Nim is tiring work. A brisk wind chills your skin. As you approach the summit, you look out and see almost the entirety of the Valley stretching to the south. White Sky Lake glimmers below, then, following the thread of the Silverfin River, you can spot the thin, gleaming spike of Spire in the distance. Beyond, you imagine you can see the mouth of the Valley, where the ground drops away into the emerald expanse of the Verdessa below."
campaign_guides.lure_of_the_valley.14_boulder_field.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/boulder_field,"Long ago, a great mountain once stood here, but as the millenniums passed, it steadily split and crumbled. At the edges of the boulder field, the ground is littered with round rocks the size of apples. As you head deeper in, however, the boulders grow larger until you find yourself weaving between what you imagine to be the bones of the lost mountain, pillars of rock that reach toward the sky."
campaign_guides.lure_of_the_valley.15_ancestors_grove.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/ancestors_grove,"A reverent calm suffuses your being as you step into the Ancestor’s Grove. Each of the trees, from the smallest sapling to the towering giants at the grove’s center, has been planted over the final resting place of a loved one. You move with care through the grove. You see several people, some keeping to themselves, some speaking softly, some bearing gifts, all here to commune with those who have passed. You pause and give thought to your ancestors."
campaign_guides.lure_of_the_valley.16_kobos_market.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/kobos_market,"Given Ren Kobo’s Messipian heritage, it’s not surprising that he set up his market next to a clear, spring-fed lake. You see the market, bathed in sunlight, bursting with wares from both inside and outside the Valley. You hear the joyful chatter of bartering customers and merchants as you approach."
campaign_guides.lure_of_the_valley.16_kobos_market.16_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/kobos_market/16_1,"As Kobo’s Market comes into view, Nal smiles.
To your surprise, she doesn’t head to the market. Instead, she steps off the trail and sits on a nearby stump. After what feels like several hours, a hunched, leathery woman with a massive backpack trundles up the trail you followed, heading toward the market.
Nal calls to her, speaking a language you don’t recognize. They speak for a few minutes, then Nal reaches into her tunic and pulls out a small bag, which she hands to the woman. In turn, the woman gives Nal a palm-sized glass disk with a strange plant suspended in its center.
After the woman leaves, Nal says, “I’m going to stay here awhile and speak with the spirit of this plant. It’s from the Verdessa, so it might help me overcome whatever is preventing the spirit of the Verdessa from coming through.”
“Actually,” she says. “I have a feeling this will work better if we do this together.” Nal takes your hand and gestures for you to sit across from her. She places the plant between you and closes her eyes. You do the same, and soon time dissolves. When you open your eyes, you see that Nal is troubled. “I can hear the spirit of the Verdessa again, but it's muffled, like a whisper. It's like she's distracted, searching for something that she's lost,” she says. “I wonder what it could be.”
Nal places a hand on your shoulder and her worried expression turns to a weary smile. ""Thank you,"" she says. ""I will return to Lone Tree with my new friend here and contemplate this further."""
campaign_guides.lure_of_the_valley.16_kobos_market.16_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/kobos_market/16_2,"You crest the lip of the dell and see Ren Kobo’s market. The pond in the center has overflowed its banks, and now half of the depression is a murky expanse of brown water. A few tents have been moved to the new banks of the pond, but you see at least one colorful patch of fabric rising forlornly out of the pond on a single remaining tent pole."
campaign_guides.lure_of_the_valley.17_the_philosophers_garden.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/the_philosophers_garden,"No one has ever been able to tell you how this patch of woodland got its name. You can’t help but feel a shiver run down your spine as you travel through it, however. Although the grass is just as green, the same birdsong echoes through the branches, and the usual insects buzz in your ears, you can’t help but notice that all the trees grow in strange and precise geometric patterns."
campaign_guides.lure_of_the_valley.17_the_philosophers_garden.17_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/the_philosophers_garden/17_1,"As you enter the edges of the strange patch of woodland, you pay close attention to the trees, looking for the one with the chameleon leaves. Seilo is beside himself with excitement, running to and fro as he sniffs flowers, pokes at plants, and at one point, you’re sure you see him petting a bee.
Even as he wanders around, you start to notice the patterns that the trees grow in, and how those patterns seem to be drawing you toward the highest point in the garden."
campaign_guides.lure_of_the_valley.18_the_high_basin.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/the_high_basin,"High above the forest below, the basin gleams in the sunlight. Smaller than White Sky Lake, the water in this mountain tarn is much deeper— the clear, cold water darkening to deep blue in the center. The elders say that nobody has ever reached those depths, and looking at it for yourself, you can well believe it. You wonder if there are submerged caves in the depths, and if any of the High Basin’s water drains into even deeper subterranean passages."
campaign_guides.lure_of_the_valley.18_the_high_basin.18_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/the_high_basin/18_1,"Lyn whoops in delight. She sprints down to the shore, and as you follow, you find her poking happily at a massive, partially submerged tree, felled near the basin’s edge.
“Take a look at this,” she crows. “Dolewood!” She raps it, and you hear a solid thunk. “You couldn’t ask for better conditions. The bark is still perfect, and all this rot just makes it easier to clean out!”"
campaign_guides.lure_of_the_valley.18_the_high_basin.18_1.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/the_high_basin/18_1,"Lyn lays out several tools and readies her saw. The energy blade flickers and comes to life. She gestures toward her tools. “Instead of standing around, why don’t you take one of these and help? Finishing this canoe will go a lot faster with multiple hands!”"
campaign_guides.lure_of_the_valley.19_the_plummet.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/lure_of_the_valley/the_plummet,"The Plummet is visible from kilometers away, a perfectly vertical, sheer cliff looming over the Valley. It’s impossible to climb, so the only way to the top is a series of dangerous trails around the edges, to approach it along the lip of the Valley from the north, or to zip to the summit on a spiderline."
