narration_id,url,content
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_111.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_111#1111a,"You tell Silaro that you'd be happy to help, but that you need to know more about what happened first.
""Of course,"" he says. ""It was at the Concordant Ziggurats where it all went wrong. You see, I had found references to the Ziggurats in the Estian engravings down here. I've always theorized that the Ziggurats were once a power source for the arcology. Then I found another translation that spoke of an 'activation sequence.' This was my chance to put my theory to the test!""
""I assumed that if I could activate the Ziggurats, they may give the systems down here in the arcology a boost. Perhaps they would cause some new passages to open, or power up a few ancient machines that we could investigate. Only I severely ... ah ... miscalculated. I had no idea how much power the Ziggurats would generate, nor how that power would affect the arcology."" 
""What's more, not only do we now have these earthquakes, but when the Ziggurats discharged their power, they also blanketed the entire Valley in electric fog!""
Silaro bows his head, clearly mortified."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_112.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_112,"Lunn was right. You've found no shortage of the curious ""quantum cubes"" he told you about, but only a precious few still carry a charge.
Cautiously, you hold one of the glass cubes over the square recess on the underside of the underwater-breathing device, then plug it into place. 
The light at the center of the cube pulses. Then golden lines, moving like poured honey, travel along the surface of the collar until it is covered with a fine, luminous tracery. The glow eventually subsides, leaving behind Estian script painted in burnished gold. 
You place the collar over your head, and when it makes contact with your shoulders, it projects a shimmering bubble around the mantle, just wide enough to surround your head. Now that the device is functional, all that remains is to put it to the test."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_114.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_114,"After gathering up the last few specimens you notice something. Some of the spores—those that come from the more dangerous varieties—cause the plants they touch to writhe and recoil. Could this be some sort of survival mechanism for the fungi?
You wonder what application you might have for the spores when it occurs to you that they might be just what you need to clear away the aggressive vines preventing you from reaching certain areas of the arcology.
You quietly thank Sirisana for sending you on this peculiar errand and tuck the spore specimens carefully into your beltpouch."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_115.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_115,"You take a moment to examine the adapters you've gathered, and after attempting to slot them into Lunn's scrap-built door opener, it looks like only one of them is compatible with the device. You marvel at Lunn's ingenious yet somewhat inefficient design and determine that you'll need to find at least two more compatible adapters, then find somewhere where you can weld them into place, in order to get it working again."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_115.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_115,"You pause to sort through your growing collection of Estian power adapters and are delighted to find another to be compatible with Lunn's device. Your enthusiasm, however, is somewhat tempered. Although you only need to find one more, you'll still need to find somewhere in the arcology to fuse them to the device it once you do. You tell yourself that next mission you'll be sure to pack some soldering gear."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_115.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_115,"Removing the power cell from its casing, you examine it closely and find that it possesses precisely the last bit of circuitry you need to repair Lunn's door opener. All you need to do now is find a place with the equipment necessary to put it all together. Then, it dawns on you. What better place to find artificing equipment than in Orlin's Vault, the great workshop of the Estians? You carefully wrap the adapters in gauzeweave, tuck them gently into your pack, and continue on your way."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_116.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_116,"You weld the final adapter into place, and as the last tendril of smoke clears, you look over your work with pride. Lunn would be impressed. You've fulfilled your promise and repaired his custom-made door opener. You might even go so far as to say that you've even improved on it a bit!"
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_116.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_116,"When you accidentally melted one of the adapters, you were certain that you'd need to head back into the depths to find more. Fortunately, however, you were able to cobble together a functional whole using the extras you had on hand. You hold your breath as you check the flow of power into Lunn's device. With a crackling sound, golden sparks leap from the connectors. Then, after a moment, it hums pleasantly. Lunn's door opener is fully functional once again. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_116.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_116,"Hours of labor leave you just about to throw up your hands in frustration, but eventually you work through the cuts on your fingers, bruises on your hands, and a couple of minor electrocutions to force-fit the adapters into place. You check the flow of power into the device, and even though tiny arcs of energy leap from it in places, you're reasonably certain that it's not going to explode. Lunn's door opener is functional once again."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_117.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_117,"While exploring the arcology's depths, you've discovered many monuments to the Estians' greatness, but nothing could have prepared you for this.
When Silaro shared with you his theory of an engine, it evoked images of a hulking machine with a searing energetic glow at its center, or perhaps a device similar to the Waterspinner that powers Tumbledown. 
But no. At the center of the space, guarded by a gigantic ribcage of gleaming metal and composite struts, you can see a massive beating heart; a heart, to all appearances, of flesh and blood."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_117.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_117,"The heart's beat is arrhythmic and erratic. As it stutters, you watch the attendant machines in the chamber judder in response, and occasionally you hear a groaning and rumbling in the distance. 
The heart's arrhythmia seems to be destabilizing the arcology's systems, and possibly the entire structure. There can be no doubt: this is the source of the earthquakes.
If you don't do something about the heart, you worry that the entire arcology could collapse upon itself, and as Silaro suggested, swallow up the entire Valley in the process."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_117.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_117,"Clearly, the simplest solution is to destroy the heart. It's sad to destroy such a marvel of bioengineering, but with the heart stilled, the rest of the arcology and the Valley will be safe."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_117.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_117,"Surely, there must be a better way to address this problem than simply destroying this wonderous being. At the very least, you'll need to learn more about how the heart operates and why the Estians created it. Maybe some records still exist after all this time. Given their proximity to the Cage, perhaps you can find more information in the other locations on this level of the arcology."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_118.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_118,"You sit cross-legged on the rocks and begin to empty your mind. As you do, you hear Nal's voice echoing in the distance. It's strange; you can't make out the words she says, but you understand the meaning. She is asking if you're prepared to join her, but at the same time, she is warning you that you should be rested and ready. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_118.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_118,You sense feelings of reassurance and understanding. You know that Nal will be happy to wait until you are ready.
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_118.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_118,"In your mind's eye, you step forward into a dense mist, and after a moment you emerge … on Greenbriar Knoll. While familiar, your surroundings have a shimmering, dream-like quality to them, and as you look up, you see in place of the sky is a swirling tempest, reaching impossibly upward, though you feel no breeze nor wind. 
""Fear not,"" says a familiar voice as Nal steps up to the stone plinth at the center of the knoll. ""You are safe here."" For a disconcerting moment, you think you also see Nal sitting motionless on the stone, eyes closed, hands at her knees. Nal follows your gaze. 
""Yes, in the physical world, I am sitting atop Greenbriar Knoll, but I am also here, in the land of the spirits. Thanks to the power of this place, I'm able to share in this journey with you, so that we might work together to learn what we can from the spirits of the Estians."" "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_118.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_118#1118a,"Nal continues. ""While you were busy exploring the arcology in the physical world, I was exploring it as well, but on an energetic level. As various places became known to you, they became easier for me to access as well. So when you discovered the heart, I was able to see it clearly in my mind's eye, and much more besides.""
She closes her eyes and touches her fingers to her forehead. ""I can see pain and anguish billowing from the heart like black smoke,"" she says. ""It's become so accustomed to its despair and anger that it sees them as part of its very being, necessary to its survival.
""If we hope to help it, we must first learn more about it, and who better to ask than the Estians themselves? Together, we will seek them out, and learn what we can from them about the heart and its history.""
You ask how to find the spirits, and Nal gestures toward a path leading away from the knoll. ""Let the Valley guide you, for I have called upon her and she has agreed to help us. Follow the Valley's familiar paths, and they will lead you to these Estians.
""Your presence in the arcology is key. There are powers at work there that make it difficult to access remotely. To say it another way: I can't do this without you. You must gather the Estian spirits. I will be here to assist you in whatever way I can."" "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_119.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_119#1119a,"Gardener Spirit:
 At first you don't recognize the slender woman who crouches by the trail. Then you see the patch of mushrooms she is tending. In this dreaming place, the Gardener is whole once more, and looks no more or less living than you do. 
With her knowledge of the mycelial network that exists within the arcology, the Gardener knows not only a great deal about biology, but also about the link between biology and emotion. You ask her to follow you, and the Gardener straightens and falls into step behind you, still cradling a tiny fungal cap that glows a crackling pink. 
Wanderer Spirit:
 The way this faceless spirit strides purposefully forward before briefly pausing to study his surroundings is unmistakable to you. You recognize him as the Wanderer, the spirit who roams the halls of the arcology ceaselessly. In this dreaming place, he looks like he could be just as alive as you, though his face remains hidden. 
You feel that the Wanderer, of all the spirits, has the greatest understanding of the arcology. If part, or all, of the place is alive, he will understand it as few others can. You ask him to follow, and he bows as if to say, ""Of course.""
Archivist Spirit:
 Before you stands a solitary tree from the Arboretum of Memory, its branches swaying in an inperceptible breeze. At its base, you find the archivist in the middle of some task as he places his hand upon it and records something on his scroll. The spirit and the tree glow with a pale white light. He regards you for a moment, then returns to his work. 
If anyone would know precisely what happened to the arcology and its heart, it would be the Archivist. You ask him to follow, and after jotting a few more notes, he tucks his scroll away and walks forward. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_119.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_119#1119a,"The spirits begin to speak to each other, but you cannot understand them, for they speak in what must have been their ancient tongue. As they talk, however, you soon get the sense that you need only walk with them awhile, and they will share their knowledge with you soon enough."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_119.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_119#1119b,"Your mind drifts as mundane thoughts intrude upon the journey, but whenever the vision begins to fade, Nal is there to help you focus on the task at hand. You wonder, are you sharing Nal's vision? Or is she sharing yours? Or is all this in your mind, nothing more than a product of your imagination?
""It matters not,"" Nal replies, though you did not speak your questions aloud. ""Such is the nature of being. Awake or dreaming, all is real. All is relevant. The Shapers understand this, and use tools which nullify the distinction. In this place, we need no tools, for we have our highest selves to guide us.""
She gestures toward the path, and you see with the eyes of a sparrowhawk as the way forward comes into glorious focus."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_119.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_119#1119c,"As you continue on your journey, you ask your new traveling companion what they can tell you about the arcology and its heart. The spirit listens to you patiently, then gives you a lengthy response in Estian that you can't make any sense of.
While you don't understand their words, the sentiment is clear. They will share what they know once all are gathered, and not a moment before."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_119.narration_5,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_119#1119d,"Nal's expression darkens. ""There is some other power at work here -- an unfriendly force that does not wish us to complete our task,"" she says. ""I will keep it at bay as best I can. Try your best to visualize a clear path; one free of danger, and free from worry."""
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_120.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_120,"As the third spirit joins you, you walk around the next bend of the trail and suddenly find yourselves standing atop Greenbriar Knoll once more. The sky has cleared during your journey, and where once was a tempest, now stars burn in the firmament with an almost painful intensity, each a different color that, somehow, you know is entirely unique. 
Nal is there, and she gestures for everyone to join her in a circle. You and the spirits take a seat, and it is not long before they begin to speak once again. This time, however, their ancient dialect seems to blend and harmonize. Nal begins to hum, low and resonant, and somehow the hum clarifies their voices as words take shape. After a moment, you realize you can now understand exactly what they are saying. 
""They wish to know about heart,"" the Wanderer says to the Archivist. 
You say that you do indeed, and ask them why there is a living heart at the center of the arcology. 
At this, the three spirits laugh. ""The heart is alive because the body it inhabits is alive,"" says the Gardener. ""How could it be otherwise?""
You ask her what body she's referring to. 
""Why, Vista, of course,"" says the Archivist. ""That which you call 'the arcology.' Know that many arcologies were built long ago, but Vista was the greatest of them all. Vista is the body, and the heart pumps its blood."" 
Nonplussed by their response, you ask the spirits if they can tell you why the heart is malfunctioning. 
""We all absorb the traumas that befall us,"" says the Wanderer. ""Vista, the heart, they are no different. The flood was a trauma to us all, and while most of us were fortunate enough to perish when it came, the heart lived on. Left alone to grapple with the death, the destruction, and the loss; then, being left alone in a darkened chamber for centuries. Its beating slowed as it slept to hide from its grief. Then power surged through it once more. In a moment it was jolted awake, and in that moment, it recalled a thousand years of grief, anger, and despair. It was too much for it to bear. It wishes only to forget. To sleep."" 
""Soothe the heart."" the Gardener says. ""Heal its trauma. Only by bringing it peace will the people of the Valley be safe.""
Nal's song fades, as so do the spirits. The tableau of Greenbriar Knoll begins to unravel as your physical surroundings nibble at the edges of the horizon. But even as the voices fade, you hear the Archivist, as if he was speaking directly into your mind. 
""Be warned!"" he says. ""Just as your mind and body are linked, so it is with the heart. If you wish the heart to live on, you must heal its physical ailments in addition to its emotional ones. You must be workers of flesh as well as the spirit."" 
His voice fades to a whisper, and your eyes open in the waking world."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_120.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_120#1120a,"The image of the Valley around you begins to fade into the mist.
""The sun sets on our journey,"" Nal says as her voices grows distant. ""Worry not. I will be here when you're ready to try again.""
At that, your eyes open in the waking world."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_121.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_121#1121a,"As you pull at the densely-packed vines, you hear a sound like dried leaves being crushed underfoot. You turn, and, to your surprise, see a familiar Verdessian standing behind you. 
It regards you for a long moment, then its attention is drawn to the curtain of vines. Slowly, it moves toward them, its arms stretching like newly sprouted plants yearning for the sun. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_121.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_121#1121b,"The Verdessian reaches out with its long-fingered hands and grasps the vines. Its fingers appear to dissolve into them, and as you watch, the vines slowly start to wither, as if the Verdessian were draining them of moisture. Then, with a sudden wrenching motion, the Verdessian rips several vines away. Apparently, it wants to help."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_122.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_122,"You clear away the last of the vines and are able to get a clear view of the prototype heart: at least two meters tall and connected to a series of wires and cables that lead to other machines positioned throughout the room. You're surpised to find that it appears to be fully functional, and unlike its counterpart, it beats at a steady rhythm.
After several hours of study, the evidence seems incontrovertible. Calling this a ""heart"" is too simplistic; the being the Estians created is that and so much more. 
The way the nerves link to wires and machine interfaces, plus the pseudo-biological liquids pumped through the valves and aortas, leaves no doubt. The Estians designed the entire arcology as a single living organism, and this device was grown to be its literal heart, but also its mind. You shake your head as you grapple with the immense skill and towering ambition of the Estians. To create such a thing -- to give it life, and then live within it -- no idea could sound less appealing to any who live under the open sky.
Nevertheless, the actual heart in the center of the arcology is clearly not operating as it should. It's clear from what you've observed of the prototype that it beats in response to electric pulses sent to it from the regulator. You wonder if perhaps delivering an electric shock to the heart might cause the system to reset, and return its rhythm to normal.
You consider working only with what you have at hand, and think back on all that you've discovered on your journey through the arcology. You begin to put together a mental list of components, starting with a capacative leech … "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_123.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_123,"You take a moment to pause and review the items you've collected: a squirming leech, a few meters of multicolored cabling stripped from panels behind the corridor walls, and a pint of noxious black liquid derived from boiling a particular type of mushroom. 
You begin to assemble the device. The leech provides the electricity, the wiring delivers it, and the highly toxic mushroom reduction serves as a numbing agent. All together, you've crafted a scratch-built power source capable of delivering short, intense blasts of electricity. Surely, nothing can go wrong. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_125.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_125,"The chamber shakes as the heart's attendant systems shut down one after the other. Somewhere, a massive slab of support buttressing peels away from the cavern wall and goes tumbling to the floor with a thunderous crash and a cloud of dust. 
You feel deep regret at destroying the heart, but you know that this was the only way to ensure the people of the Valley would remain safe. You pause, then after a deep breath, you yank the last of the components free. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_125.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_125#1125a,"The heart's beat begins to accelerate, thumping frantically with fluttering spasms. The floor shakes beneath your feet. Jets of vaporized nutrient fluid vent from split conduits as rocks fall from the ceiling. The heart gives one last arrhythmic beat, then seizes up and spasms before growing still. 
All around, the hundreds of lights within the chamber begin to wink out one by one, and the chamber's ceiling continues to send down an intermittent rain of loose rock. Even as the girders groan and creak high above, the last of the lights die out, plunging you and the chamber into total darkness. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_126.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_126,"After helping the heart to confront and release each of its trapped emotions, you feel a kinship with it that you would not have previously believed to be possible. For a two thousand year old, bio-engineered organism, it seems to you strangely ... human. In that moment of understanding, you are met with a vision.
In the vision, you are the Valley; the entire Valley. Your body stretches from the northerly mountain passes to the towering precipice of Tumbledown Falls, and everything in between. You watch as the Estians flourish, living within you, both above and below the surface. You nuture and protect them, and you are content. 
Then you watch in horror as the great dam breaks, and a towering wall of water sweeps it all away. People run, panicked. People die, drowned, or swept are over the falls, or trapped within your subterrean chambers with no hope of escape. And all the while, you can do nothing. 
The sorrow you feel is overwhelming. You want only to withdraw, to seal yourself off from the agony of witnessing those who gave you life, who lived within you, who you came to view as your children, perish. Surrounded by horrors and with nobody to turn to, you sink deep into despair. 
Centuries pass. The wilderness reclaims the surface as you steadily crumble and corrode.
Then, one day, you see something unexpected. Humans! People have arrived from the East, and they settle at the very place where your life began. They call it Spire. You use all of your remaining strength to offer them a gift, and open the way to the Carbon Forge. Soon they spread throughout the Valley, forming villages, transitioning from a nomadic people to a settled one. There is life in the Valley once again, and it brings you a measure of joy to witness it. 
But even as you watch these humans flourish, you see that your body, the arcology, is no longer within your control. It shakes and trembles in spite of your efforts, and every time it does, the new people of the Valley are put in greater danger. Perhaps, after so many centuries, you are finally ready to let go. With a deep sadness, you suspect that the only way to ensure their safety is to make the greatest sacrifice of all …
Then, with a gasp, you return from the vision. You look up at the heart, and sadly, you know precisely what it intends to do. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_126.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_126,"You look at your jury-rigged device, so small and frail next to the titanic heart. You know that by the time you get it powered on, it will be too late. Though the idea seems abhorrent, you realize the heart is right. The only way to save the Valley is to let it pass away."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_126.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_126,"As you look at your jury-rigged device, you can sense the heart preparing to pass away. No! The thought lances through the heart's consciousness, empowered by every ounce of will you possess. You must wait, you tell it. Your plan will work, you just need a little more time."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_126.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_126#1126a,"You feel a few last thoughts from the heart. Relief, that its long and lonely vigil is finally over. Sadness, that it did not have a chance to get to know you and all the new people who call the Valley home. And … pride. Pride that, in the end, it could save the Valley's new inhabitants, even if it couldn't save the old. 
Then, quietly and without a fuss, the heart stops. You feel tremendous grief at the passing of such a unique being well up within you, but it's tempered by the knowledge that this was what it wanted. 
For a long moment, you stand silently, staring at the heart. But then you hear a loud crack from the vaulted ceiling above. The stone sunders, and at the center of the chamber, a large chunk falls to the ground with a terrific boom. The lights go out, and all is plunged into darkness. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_127.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_127,"Arms straining and your own heart pounding in your chest, you scramble up the skeletal framework surrounding the heart. Quickly, you reach the connections where your jury-rigged defibrillator has been secured to the surface of the heart. You set the last few links, then nervously you reach down to the electric leech and scratch its belly with your gloved hands. 
The leech contorts, and you jerk your hand away as a massive shock fires through the device and into the heart's flesh. A few moments later comes another jolt, and then another and another. Over the constant cracks and through the strobing flashes of arcing electricity, you hear the heart beating steadily. You did it! The heart's been stabilized.
You hastily remove the device. The heart's beat remains regular, but the beats seem to be growing weaker. Something is still very wrong. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_127.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_127,"You've done all you can. Even though the heart is beating steadily, it's clearly lost the will to live. Perhaps this is for the best, for its long years of torment will finally be at an end."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_127.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_127,"You can tell that the heart is tormented; even someone with no sensitivity to such things can perceive the raging emotions emanating from it. Now that the heart's beating steadily, you just need a little more time to help it release its emotions. Perhaps then it will come to see that life is still worth living. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_127.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_127#1127a,"Quietly and without a fuss, the heart stops. You feel tremendous grief at the passing of such a unique being well up within you, but it's tempered by the knowledge that it's now at peace. 
For a long moment, you stand silently, staring at the heart. But then you hear a loud crack from the vaulted ceiling above. The stone sunders, and at the center of the chamber, a large chunk falls to the ground with a terrific boom. The lights go out, and all is plunged into darkness. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_128.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_128,"For a long moment, the heart stops. You look up at it, trying through sheer force of will to convince it to live. Then, after what seems like an eternity, it begins to beat once more. 
The beats come faster now, strong and steady, with no arrhythmic fluctuations. The arcology ceases shaking, and you feel the tension drain from the room. In fact, you feel the best you've felt since this expedition began.
You wonder for a moment at what this could mean for the people of the Valley. How will the arcology behave now that it's fully awake and alive? What will that mean to the villages built upon the arcology itself?
As you begin to grapple with these questions, you remember your Ranger training. It's best not to dedicate too much thought to speculating about the future. All will be revealed in time.
To the sound of a steadily beating heart, you gather up your gear and prepare to return to the surface."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_129.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_129,"Your eyes shoot open and you sit up, startled. A smothering darkness envelops you. The air is dusty and still, and you begin to fear that you might be trapped.
Then you hear the rumbling thunder of tumbling stone, and you're met with a sudden current of fresh air. There must be a way out of the Cage up ahead. The chamber rumbles again, and as you nearly lose your balance, you feel an urgent need to escape. If you can reach an area above the arcology's lowest substructure, you think you might be safe. You shudder to think of what might happen if you don't."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_130.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_130,"You're running up the sloping tunnel when the rock groans around you. You jump into an alcove just off of the passageway, covering your head as the top of the tunnel begins to split apart with a dreadful grinding sound. 
Suddenly, with an awful roar, the ceiling gives way! Tons of fractured stone pours into the passageway you just vacated, enveloping you in an thick cloud of choking dust. You wait several heartbeats for the air to clear, wrapping your cloak around your face, taking shallow breaths to avoid filling your lungs with grit. Eventually, the dust settles, and you're able to take a look around. 
Sure enough, the passageway is filled with debris. You shine a light on your surroundings, but there is no other way in or out. You're trapped.
As you sit confined to your tomb, you lose all sense of time. You do your best to ration your food and water. Days seem to pass. Your supplies are growing uncomfortably low. Suddenly you think you hear a scraping sound coming from the other side of the cave-in. You shout and hear muffled voices in reply. 
An eternity later, you can hardly believe it when a large rock falls away to reveal the faces of Kal and Calypsa on the other side. Along with several other Rangers, they pull you free and guide you toward the surface. "
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_131.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_131,"The passageway groans and shakes around you, but ahead you see the distinctive hatch leading into the Arteries. With a final burst of effort, you run as fast as your legs will carry you and leap through the hatch as the tunnel behind you collapses with a roar. 
Slowly, you stagger to your feet. Rock dust fills the air. You peer back down the passageway from which you came, and sure enough, it's completely collapsed and filled with debris. There will be no returning to the lowest level of the arcology.
As you catch your breath, and the tremors subside, you grow increasingly confident that you're no longer in any immediate danger. You sit down heavily and breathe a sigh of relief, for soon you'll be back on the surface, and in this moment, you feel that day cannot come soon enough."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_132.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_132,"After all you've been through, the final ascent to the Chimney nearly did you in. You've climbed mountains that felt easier than this particular climb, but in the end you did not falter."
campaign_guides.legacy_of_the_ancestors.1_missions_loa.1_132.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/missions/1_132,"Here you find the base camp much as you left it, though it feels somehow more permanent, more lived-in than the last time you were here. Lambance rigs fill the chamber with light, and you smell something delicious cooking over the sol coils.
You see Silaro, Kal, and the rest of the expedition team gathered to welcome you home. You also spot a number of other Rangers including Kordo, Nal, and even Elder Thrush. All of them stop what they are doing and turn to face you as you approach, eager for news of what transpired below. 
You slip off your pack, and roll your tired shoulders. You take a deep breath and begin your tale. "
